"screen_id","state","applicable","trigger","data_source","visual_composition","primary_message","secondary_explanation","actions","recovery","parent","focus_target","live_region_behavior","privacy_rule","mobile_behavior","reduced_motion_behavior","test","evidence","final_status"
"screen-page-studio-library","ACCOUNT_RESTRICTED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed account restricted composition within WORKSPACE_STANDARD","Account Restricted","Domain-specific explanation preserves current product area and truthful authority.","AVAILABLE_DESTINATION_OR_SUPPORT_CONTEXT","EXPLICIT_AND_SAFE","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.account-restricted","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","PERMISSION_RESTRICTED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed permission restricted composition within WORKSPACE_STANDARD","Permission Restricted","Domain-specific explanation preserves current product area and truthful authority.","AVAILABLE_DESTINATION_OR_SUPPORT_CONTEXT","EXPLICIT_AND_SAFE","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.permission-restricted","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within WORKSPACE_STANDARD","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within WORKSPACE_STANDARD","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","READY_EMPTY","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready empty composition within WORKSPACE_STANDARD","Ready Empty","Domain-specific explanation preserves current product area and truthful authority.","DOMAIN_SPECIFIC_ONWARD_ACTION","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-empty","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","NO_RESULTS","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed no results composition within WORKSPACE_STANDARD","No Results","Domain-specific explanation preserves current product area and truthful authority.","CLEAR_FILTERS_OR_BROWSE_NEARBY","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.no-results","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within WORKSPACE_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within WORKSPACE_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within WORKSPACE_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","STALE_CONFLICT","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed stale conflict composition within WORKSPACE_STANDARD","Stale Conflict","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.stale-conflict","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","PARTIAL_MEDIA_FAILURE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed partial media failure composition within WORKSPACE_STANDARD","Partial Media Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.partial-media-failure","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-library","ARCHIVED_OR_REMOVED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed archived or removed composition within WORKSPACE_STANDARD","Archived Or Removed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-library","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.archived-or-removed","HP-P6-EV-009-studio-library-standard-desktop;HP-P6-EV-010-studio-library-modern-mobile;HP-P6-EV-075-studio-library-compact-desktop;HP-P6-EV-076-studio-library-tablet-landscape;HP-P6-EV-077-studio-library-tablet-portrait;HP-P6-EV-078-studio-library-narrow-mobile;HP-P6-EV-111-studio-library-effective-200-percent","COMPLETE"
"screen-page-studio-private-content","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within WORKSPACE_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within WORKSPACE_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within WORKSPACE_STANDARD","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","AUTH_REQUIRED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed auth required composition within WORKSPACE_STANDARD","Auth Required","Domain-specific explanation preserves current product area and truthful authority.","CANONICAL_SIGN_IN_WITH_SAFE_RETURN","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.auth-required","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","SESSION_EXPIRED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed session expired composition within WORKSPACE_STANDARD","Session Expired","Domain-specific explanation preserves current product area and truthful authority.","CANONICAL_SIGN_IN_WITH_SAFE_RETURN","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.session-expired","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","SESSION_REVOKED_OR_INVALID","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed session revoked or invalid composition within WORKSPACE_STANDARD","Session Revoked Or Invalid","Domain-specific explanation preserves current product area and truthful authority.","CANONICAL_SIGN_IN_WITH_SAFE_RETURN","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.session-revoked-or-invalid","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","ACCOUNT_RESTRICTED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed account restricted composition within WORKSPACE_STANDARD","Account Restricted","Domain-specific explanation preserves current product area and truthful authority.","AVAILABLE_DESTINATION_OR_SUPPORT_CONTEXT","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.account-restricted","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","PERMISSION_RESTRICTED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed permission restricted composition within WORKSPACE_STANDARD","Permission Restricted","Domain-specific explanation preserves current product area and truthful authority.","AVAILABLE_DESTINATION_OR_SUPPORT_CONTEXT","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.permission-restricted","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within WORKSPACE_STANDARD","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within WORKSPACE_STANDARD","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within WORKSPACE_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within WORKSPACE_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within WORKSPACE_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","STALE_CONFLICT","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed stale conflict composition within WORKSPACE_STANDARD","Stale Conflict","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.stale-conflict","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","PARTIAL_MEDIA_FAILURE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed partial media failure composition within WORKSPACE_STANDARD","Partial Media Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.partial-media-failure","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content","ARCHIVED_OR_REMOVED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed archived or removed composition within WORKSPACE_STANDARD","Archived Or Removed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.archived-or-removed","HP-P6-EV-057-studio-private-content-standard-desktop;HP-P6-EV-058-studio-private-content-modern-mobile","COMPLETE"
"screen-page-studio-private-content-operations","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within WORKSPACE_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content-operations","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","","COMPLETE"
"screen-page-studio-private-content-operations","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within WORKSPACE_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-studio-private-content-operations","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","","COMPLETE"
"screen-page-studio-private-content-operations","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within WORKSPACE_STANDARD","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-studio-private-content-operations","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","","COMPLETE"
"screen-page-studio-private-content-operations","AUTH_REQUIRED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed auth required composition within WORKSPACE_STANDARD","Auth Required","Domain-specific explanation preserves current product area and truthful authority.","CANONICAL_SIGN_IN_WITH_SAFE_RETURN","PARENT_CONTEXT_RETAINED","route-page-studio-private-content-operations","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.auth-required","","COMPLETE"
"screen-page-studio-private-content-operations","SESSION_EXPIRED","YES","CANONICAL_ACCOUNT_CONTEXT_DECISION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed session expired composition within WORKSPACE_STANDARD","Session Expired","Domain-specific explanation preserves current product area and truthful authority.","CANONICAL_SIGN_IN_WITH_SAFE_RETURN","EXPLICIT_AND_SAFE","route-page-studio-private-content-operations","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.session-expired","","COMPLETE"
