"screen_id","route","criticality","viewport_family","viewport","layout_mode","shell_behavior","navigation_behavior","content_columns","card_behavior","form_behavior","table_list_transformation","dialogs_drawers","sticky_elements","overflow","scroll","touch_targets","evidence","test_result"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-043-passport-artifacts-artifact-d--standard-desktop","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-043-passport-artifacts-artifact-d--standard-desktop","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-043-passport-artifacts-artifact-d--standard-desktop","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-043-passport-artifacts-artifact-d--standard-desktop","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-044-passport-artifacts-artifact-d--modern-mobile","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-044-passport-artifacts-artifact-d--modern-mobile","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-037-passport-history-standard-desktop","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-037-passport-history-standard-desktop","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-037-passport-history-standard-desktop","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-037-passport-history-standard-desktop","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-037-passport-history-standard-desktop","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-038-passport-history-modern-mobile","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-038-passport-history-modern-mobile","PASSED"
"screen-page-passport-history","route-page-passport-history","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-039-passport-history-record-d--standard-desktop","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-039-passport-history-record-d--standard-desktop","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-039-passport-history-record-d--standard-desktop","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-039-passport-history-record-d--standard-desktop","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-039-passport-history-record-d--standard-desktop","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-040-passport-history-record-d--modern-mobile","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-040-passport-history-record-d--modern-mobile","PASSED"
"screen-page-passport-history-[recordId]","route-page-passport-history-[recordId]","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-005-player-library-standard-desktop;HP-P6-EV-067-player-library-compact-desktop","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-005-player-library-standard-desktop;HP-P6-EV-067-player-library-compact-desktop","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-005-player-library-standard-desktop;HP-P6-EV-067-player-library-compact-desktop","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-005-player-library-standard-desktop;HP-P6-EV-067-player-library-compact-desktop","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-005-player-library-standard-desktop;HP-P6-EV-067-player-library-compact-desktop","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-006-player-library-modern-mobile;HP-P6-EV-070-player-library-narrow-mobile","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-006-player-library-modern-mobile;HP-P6-EV-070-player-library-narrow-mobile","PASSED"
"screen-page-player-library","route-page-player-library","CRITICAL","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-019-player-playthroughs-playthroughid-standard-desktop;HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-019-player-playthroughs-playthroughid-standard-desktop;HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-019-player-playthroughs-playthroughid-standard-desktop;HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-019-player-playthroughs-playthroughid-standard-desktop;HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-019-player-playthroughs-playthroughid-standard-desktop;HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-020-player-playthroughs-playthroughid-modern-mobile;HP-P6-EV-098-player-playthroughs-playthroughid-narrow-mobile","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-020-player-playthroughs-playthroughid-modern-mobile;HP-P6-EV-098-player-playthroughs-playthroughid-narrow-mobile","PASSED"
"screen-page-player-playthroughs-playthroughid","route-page-player-playthroughs-playthroughid","CRITICAL","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","IMMERSIVE","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
